all_UFs	non-NCF RoF	non-RoF EUF	IEF	NCF	avg_sen	bias
00000000000101110000011101110111	False	True	False	False	1.6875	13
00000000000101110000011101111111	False	True	False	False	1.75	14
00000000000101110000011111111111	False	True	False	False	1.6875	15
00000000000101110000111100011111	False	True	False	False	1.5625	13
00000000000101110000111100111111	False	True	False	False	1.625	14
00000000000101110000111101011111	False	True	False	False	1.625	14
00000000000101110000111101111111	False	True	False	False	1.6875	15
00000000000101110000111111111111	False	True	False	False	1.625	16
00000000000101110001000100010111	False	True	False	False	1.5	10
00000000000101110001000100011111	False	True	False	False	1.5625	11
00000000000101110001000100110111	False	True	False	False	1.5625	11
00000000000101110001000100111111	False	True	False	False	1.625	12
00000000000101110001000101010111	False	True	False	False	1.5625	11
00000000000101110001000101011111	False	True	False	False	1.625	12
00000000000101110001000101110111	False	True	False	False	1.625	12
00000000000101110001000101111111	False	True	False	False	1.6875	13
00000000000101110001000111111111	False	True	False	False	1.625	14
00000000000101110001001100010111	False	True	False	False	1.5625	11
00000000000101110001001100011111	False	True	False	False	1.625	12
00000000000101110001001100110111	False	True	False	False	1.625	12
00000000000101110001001100111111	False	True	False	False	1.6875	13
00000000000101110001001101010111	False	True	False	False	1.625	12
00000000000101110001001101011111	False	True	False	False	1.6875	13
00000000000101110001001101110111	False	True	False	False	1.6875	13
00000000000101110001001101111111	False	True	False	False	1.75	14
00000000000101110001001111111111	False	True	False	False	1.6875	15
00000000000101110001010100010111	False	True	False	False	1.5625	11
00000000000101110001010100011111	False	True	False	False	1.625	12
00000000000101110001010100110111	False	True	False	False	1.625	12
00000000000101110001010100111111	False	True	False	False	1.6875	13
00000000000101110001010101010111	False	True	False	False	1.625	12
00000000000101110001010101011111	False	True	False	False	1.6875	13
00000000000101110001010101110111	False	True	False	False	1.6875	13
00000000000101110001010101111111	False	True	False	False	1.75	14
00000000000101110001010111111111	False	True	False	False	1.6875	15
00000000000101110001011100010111	False	True	False	False	1.625	12
00000000000101110001011100011111	False	True	False	False	1.6875	13
00000000000101110001011100110111	False	True	False	False	1.6875	13
00000000000101110001011100111111	False	True	False	False	1.75	14
00000000000101110001011101010111	False	True	False	False	1.6875	13
00000000000101110001011101011111	False	True	False	False	1.75	14
00000000000101110001011101110111	False	True	False	False	1.75	14
00000000000101110001011101111111	False	True	False	False	1.8125	15
00000000000101110001011111111111	False	True	False	False	1.75	16
00000000000101110001111100011111	False	True	False	False	1.625	14
00000000000101110001111100111111	False	True	False	False	1.6875	15
00000000000101110001111101011111	False	True	False	False	1.6875	15
00000000000101110001111101111111	False	True	False	False	1.75	16
00000000000101110001111111111111	False	True	False	False	1.6875	17
00000000000101110011001100110111	False	True	False	False	1.5625	13
00000000000101110011001100111111	False	True	False	False	1.625	14
00000000000101110011001101110111	False	True	False	False	1.625	14
00000000000101110011001101111111	False	True	False	False	1.6875	15
00000000000101110011001111111111	False	True	False	False	1.625	16
00000000000101110011011100110111	False	True	False	False	1.625	14
00000000000101110011011100111111	False	True	False	False	1.6875	15
00000000000101110011011101110111	False	True	False	False	1.6875	15
00000000000101110011011101111111	False	True	False	False	1.75	16
00000000000101110011011111111111	False	True	False	False	1.6875	17
00000000000101110011111100111111	False	True	False	False	1.625	16
00000000000101110011111101111111	False	True	False	False	1.6875	17
00000000000101110011111111111111	False	True	False	False	1.625	18
00000000000101110101010101010111	False	True	False	False	1.5625	13
00000000000101110101010101011111	False	True	False	False	1.625	14
00000000000101110101010101110111	False	True	False	False	1.625	14
00000000000101110101010101111111	False	True	False	False	1.6875	15
00000000000101110101010111111111	False	True	False	False	1.625	16
00000000000101110101011101010111	False	True	False	False	1.625	14
00000000000101110101011101011111	False	True	False	False	1.6875	15
00000000000101110101011101110111	False	True	False	False	1.6875	15
00000000000101110101011101111111	False	True	False	False	1.75	16
00000000000101110101011111111111	False	True	False	False	1.6875	17
00000000000101110101111101011111	False	True	False	False	1.625	16
00000000000101110101111101111111	False	True	False	False	1.6875	17
00000000000101110101111111111111	False	True	False	False	1.625	18
00000000000101110111011101110111	False	True	False	False	1.625	16
00000000000101110111011101111111	False	True	False	False	1.6875	17
00000000000101110111011111111111	False	True	False	False	1.625	18
00000000000101110111111101111111	False	True	False	False	1.625	18
00000000000101110111111111111111	False	True	False	False	1.5625	19
00000000000101111111111111111111	False	True	False	False	1.375	20
00000000000111110000000000011111	False	False	True	False	1.25	10
00000000000111110000000000111111	False	False	False	True	1.3125	11
00000000000111110000000001011111	False	False	False	True	1.3125	11
00000000000111110000000001111111	False	True	False	False	1.375	12
00000000000111110000000011111111	False	False	False	True	1.3125	13
00000000000111110000000100011111	False	True	False	False	1.4375	11
00000000000111110000000100111111	False	True	False	False	1.5	12
00000000000111110000000101011111	False	True	False	False	1.5	12
00000000000111110000000101111111	False	True	False	False	1.5625	13
00000000000111110000000111111111	False	True	False	False	1.5	14
00000000000111110000001100011111	False	True	False	False	1.5	12
00000000000111110000001100111111	False	True	False	False	1.5625	13
00000000000111110000001101011111	False	True	False	False	1.5625	13
00000000000111110000001101111111	False	True	False	False	1.625	14
00000000000111110000001111111111	False	True	False	False	1.5625	15
00000000000111110000010100011111	False	True	False	False	1.5	12
00000000000111110000010100111111	False	True	False	False	1.5625	13
00000000000111110000010101011111	False	True	False	False	1.5625	13
00000000000111110000010101111111	False	True	False	False	1.625	14
00000000000111110000010111111111	False	True	False	False	1.5625	15
00000000000111110000011100011111	False	True	False	False	1.5625	13
00000000000111110000011100111111	False	True	False	False	1.625	14
00000000000111110000011101011111	False	True	False	False	1.625	14
00000000000111110000011101111111	False	True	False	False	1.6875	15
00000000000111110000011111111111	False	True	False	False	1.625	16
00000000000111110000111100011111	False	True	False	False	1.5	14
00000000000111110000111100111111	False	True	False	False	1.5625	15
00000000000111110000111101011111	False	True	False	False	1.5625	15
00000000000111110000111101111111	False	True	False	False	1.625	16
00000000000111110000111111111111	False	True	False	False	1.5625	17
00000000000111110001000100011111	False	True	False	False	1.5	12
00000000000111110001000100111111	False	True	False	False	1.5625	13
00000000000111110001000101011111	False	True	False	False	1.5625	13
00000000000111110001000101111111	False	True	False	False	1.625	14
00000000000111110001000111111111	False	True	False	False	1.5625	15
00000000000111110001001100011111	False	True	False	False	1.5625	13
00000000000111110001001100111111	False	True	False	False	1.625	14
00000000000111110001001101011111	False	True	False	False	1.625	14
00000000000111110001001101111111	False	True	False	False	1.6875	15
00000000000111110001001111111111	False	True	False	False	1.625	16
00000000000111110001010100011111	False	True	False	False	1.5625	13
00000000000111110001010100111111	False	True	False	False	1.625	14
00000000000111110001010101011111	False	True	False	False	1.625	14
00000000000111110001010101111111	False	True	False	False	1.6875	15
00000000000111110001010111111111	False	True	False	False	1.625	16
00000000000111110001011100011111	False	True	False	False	1.625	14
00000000000111110001011100111111	False	True	False	False	1.6875	15
00000000000111110001011101011111	False	True	False	False	1.6875	15
00000000000111110001011101111111	False	True	False	False	1.75	16
00000000000111110001011111111111	False	True	False	False	1.6875	17
00000000000111110001111100011111	True	False	False	False	1.5625	15
00000000000111110001111100111111	False	True	False	False	1.625	16
00000000000111110001111101011111	False	True	False	False	1.625	16
00000000000111110001111101111111	False	True	False	False	1.6875	17
00000000000111110001111111111111	False	True	False	False	1.625	18
00000000000111110011001100111111	False	True	False	False	1.5625	15
00000000000111110011001101111111	False	True	False	False	1.625	16
00000000000111110011001111111111	False	True	False	False	1.5625	17
00000000000111110011011100111111	False	True	False	False	1.625	16
00000000000111110011011101111111	False	True	False	False	1.6875	17
00000000000111110011011111111111	False	True	False	False	1.625	18
00000000000111110011111100111111	False	True	False	False	1.5625	17
00000000000111110011111101111111	False	True	False	False	1.625	18
00000000000111110011111111111111	False	True	False	False	1.5625	19
00000000000111110101010101011111	False	True	False	False	1.5625	15
00000000000111110101010101111111	False	True	False	False	1.625	16
00000000000111110101010111111111	False	True	False	False	1.5625	17
00000000000111110101011101011111	False	True	False	False	1.625	16
00000000000111110101011101111111	False	True	False	False	1.6875	17
00000000000111110101011111111111	False	True	False	False	1.625	18
00000000000111110101111101011111	False	True	False	False	1.5625	17
00000000000111110101111101111111	False	True	False	False	1.625	18
00000000000111110101111111111111	False	True	False	False	1.5625	19
00000000000111110111011101111111	False	True	False	False	1.625	18
00000000000111110111011111111111	False	True	False	False	1.5625	19
00000000000111110111111101111111	False	True	False	False	1.5625	19
